"BranchID","BranchName","DeptID","DeptName","CategoryID","CategoryName","Qty","NetSales","Cost","GM$","GM%","TranDate_DDMMYYYY"
514,MHCC Level 1 Supermarket,"58",Food,"5807",Sauce,"73.0000","268.3671","178.5140","89.8531","33.4800","04/01/2022"
527,Maxval-u Supermart - Navua,"58",Food,"5865",Export - Png,"7.0000","20.2936","19.1730","1.1206","5.5200","05/01/2022"
581,Maxval-u Supermart - Valelevu,"66",Fruit,"6610",Imported Fruits,"954.3250","479.1191","357.2640","121.8551","25.4300","07/01/2022"
514,MHCC Level 1 Supermarket,"58",Food,"5807",Sauce,"59.0000","197.4769","126.3100","71.1669","36.0300","05/01/2022"
514,MHCC Level 1 Supermarket,"66",Fruit,"6610",Imported Fruits,"546.0040","403.9175","302.3623","101.5552","25.1400","04/01/2022"
531,Maxval-u Supermart - Ba,"58",Food,"5807",Sauce,"88.0000","185.4588","127.5890","57.8698","31.2000","02/01/2022"
521,Maxval-u Supermart - Hypermarket,"40",Electrical Appliances,"4001",Small  Kitchen Appliance,"2.0000","1833.0275","1287.6400","545.3875","29.7500","01/01/2022"
551,MH  Superfresh,"29",School & Office,"2907",Covers And Tapes,"1.0000","0.4128","0.3100","0.1028","24.9000","03/01/2022"
578,MH Levuka,"69",Alcoholic Beverage,"6905",Beer,"82.0000","245.7798","192.1360","53.6438","21.8200","04/01/2022"
511,MHCC Level 2 Homemaker,"31",Gift & Occasion,"3108",Party Products,"2.0000","9.0826","5.5660","3.5166","38.7100","06/01/2022"
514,MHCC Level 1 Supermarket,"58",Food,"5807",Sauce,"65.0000","169.6514","110.8090","58.8424","34.6800","06/01/2022"
527,Maxval-u Supermart - Navua,"61",Supermarket (Non-Food),"6102",Home & Kitchen Care,"24.0000","82.4954","63.7360","18.7594","22.7300","03/01/2022"
523,Maxval-u Supermart - Sigatoka,"66",Fruit,"6610",Imported Fruits,"784.5900","422.2295","316.1592","106.0703","25.1200","07/01/2022"
530,Maxval-u Nadi Lodhia,"66",Fruit,"6610",Imported Fruits,"225.5750","118.8440","92.3285","26.5155","22.3100","03/01/2022"
551,MH  Superfresh,"16",Accessories,"1612",Umbrella,"1.0000","15.5505","7.2790","8.2715","53.1900","05/01/2022"
527,Maxval-u Supermart - Navua,"69",Alcoholic Beverage,"6905",Beer,"38.0000","96.7891","83.4560","13.3331","13.7700","04/01/2022"
513,Maxval-u Nausori,"61",Supermarket (Non-Food),"6109",Fabric Care,"303.0000","881.9910","664.5140","217.4770","24.6500","05/01/2022"
512,Maxval-u Supermart - City Homemaker,"66",Fruit,"6610",Imported Fruits,"879.7600","476.7248","338.6762","138.0486","28.9500","06/01/2022"
517,Maxval-u Supermart - Flagstaff,"31",Gift & Occasion,"3108",Party Products,"1.0000","4.0367","3.2000","0.8367","20.7200","05/01/2022"
514,MHCC Level 1 Supermarket,"61",Supermarket (Non-Food),"6109",Fabric Care,"102.0000","358.4953","264.0990","94.3963","26.3300","06/01/2022"
512,Maxval-u Supermart - City Homemaker,"61",Supermarket (Non-Food),"6117",Pharmaceuticals,"4.0000","58.5321","45.0000","13.5321","23.1100","05/01/2022"
517,Maxval-u Supermart - Flagstaff,"58",Food,"5807",Sauce,"115.0000","220.1378","153.9020","66.2358","30.0800","05/01/2022"
551,MH  Superfresh,"31",Gift & Occasion,"3108",Party Products,"5.0000","19.4036","13.5500","5.8536","30.1600","07/01/2022"
512,Maxval-u Supermart - City Homemaker,"58",Food,"5865",Export - Png,"14.0000","40.5872","38.3460","2.2412","5.5200","07/01/2022"
523,Maxval-u Supermart - Sigatoka,"58",Food,"5865",Export - Png,"6.0000","17.3945","16.4340","0.9605","5.5200","01/01/2022"
581,Maxval-u Supermart - Valelevu,"58",Food,"5807",Sauce,"249.0000","553.7246","374.4750","179.2496","32.3700","01/01/2022"
578,MH Levuka,"61",Supermarket (Non-Food),"6102",Home & Kitchen Care,"43.0000","164.5046","112.7170","51.7876","31.4800","06/01/2022"
524,Maxval-u Supermart - Namaka,"61",Supermarket (Non-Food),"6109",Fabric Care,"112.0000","362.9816","276.3360","86.6456","23.8700","06/01/2022"
532,Maxval-u Supermart - Tavua,"61",Supermarket (Non-Food),"6109",Fabric Care,"221.0000","622.2569","471.1440","151.1129","24.2800","05/01/2022"
551,MH  Superfresh,"25",Homeware,"2505",Cleaning Requirements,"7.0000","18.3029","14.9460","3.3569","18.3400","05/01/2022"
521,Maxval-u Supermart - Hypermarket,"58",Food,"5807",Sauce,"200.0000","427.3857","297.0160","130.3697","30.5000","01/01/2022"
581,Maxval-u Supermart - Valelevu,"31",Gift & Occasion,"3108",Party Products,"5.0000","20.1835","16.0000","4.1835","20.7200","07/01/2022"
581,Maxval-u Supermart - Valelevu,"31",Gift & Occasion,"3108",Party Products,"1.0000","4.0367","3.2000","0.8367","20.7200","06/01/2022"
531,Maxval-u Supermart - Ba,"66",Fruit,"6610",Imported Fruits,"365.0000","191.6513","140.4040","51.2473","26.7300","05/01/2022"
530,Maxval-u Nadi Lodhia,"69",Alcoholic Beverage,"6905",Beer,"93.0000","204.1744","188.8500","15.3244","7.5000","02/01/2022"
524,Maxval-u Supermart - Namaka,"25",Homeware,"2505",Cleaning Requirements,"1.0000","2.9817","2.1450","0.8367","28.0600","04/01/2022"
521,Maxval-u Supermart - Hypermarket,"31",Gift & Occasion,"3108",Party Products,"4.0000","15.2752","11.5500","3.7252","24.3800","03/01/2022"
564,Maxval-u Supermart - Lami,"61",Supermarket (Non-Food),"6109",Fabric Care,"87.0000","253.1650","187.9280","65.2370","25.7600","05/01/2022"
578,MH Levuka,"61",Supermarket (Non-Food),"6109",Fabric Care,"80.0000","275.2476","202.1150","73.1326","26.5600","06/01/2022"
545,Maxval-u Supermart - Labasa Town,"58",Food,"5807",Sauce,"44.0000","104.0366","68.7810","35.2556","33.8800","02/01/2022"
521,Maxval-u Supermart - Hypermarket,"67",Vegetable,"6704",Imported VegetableS-Prepack,"37.0000","75.6972","70.6700","5.0272","6.6400","03/01/2022"
513,Maxval-u Nausori,"25",Homeware,"2505",Cleaning Requirements,"4.0000","20.1835","11.5270","8.6565","42.8800","02/01/2022"
511,MHCC Level 2 Homemaker,"25",Homeware,"2505",Cleaning Requirements,"1.0000","3.8991","2.6410","1.2581","32.2600","05/01/2022"
527,Maxval-u Supermart - Navua,"60",Beverages,"6004",Beverage - Cold,"802.0000","1150.2843","992.8410","157.4433","13.6800","06/01/2022"
527,Maxval-u Supermart - Navua,"58",Food,"5803",Canned Fruits,"15.0000","35.5045","22.4830","13.0215","36.6700","04/01/2022"
542,Maxval-u Supermart - Premium Savusavu,"60",Beverages,"6004",Beverage - Cold,"255.0000","574.2662","484.7950","89.4712","15.5800","04/01/2022"
543,Maxval-u Supermart - Somosomo,"61",Supermarket (Non-Food),"6104",Disposable Products,"6.0000","21.3761","14.8420","6.5341","30.5600","01/01/2022"
545,Maxval-u Supermart - Labasa Town,"60",Beverages,"6001",Beverage Hot - Tea,"134.0000","224.2844","202.3310","21.9534","9.7800","01/01/2022"
551,MH  Superfresh,"29",School & Office,"2911",Modems,"1.0000","1.0550","0.7320","0.3230","30.6100","03/01/2022"
531,Maxval-u Supermart - Ba,"58",Food,"5838",Snacks And Savouries,"1093.0000","618.6328","487.1800","131.4528","21.2400","04/01/2022"
521,Maxval-u Supermart - Hypermarket,"58",Food,"5801",Speciality Food,"3.0000","3.6239","2.2640","1.3599","37.5200","04/01/2022"
537,Maxval-u Supermart - Rakiraki,"60",Beverages,"6004",Beverage - Cold,"225.0000","573.5784","514.3290","59.2494","10.3200","05/01/2022"
512,Maxval-u Supermart - City Homemaker,"58",Food,"5803",Canned Fruits,"14.0000","27.8900","15.5580","12.3320","44.2100","07/01/2022"
530,Maxval-u Nadi Lodhia,"60",Beverages,"6001",Beverage Hot - Tea,"71.0000","129.1192","112.6810","16.4382","12.7300","05/01/2022"
527,Maxval-u Supermart - Navua,"60",Beverages,"6001",Beverage Hot - Tea,"86.0000","135.0000","118.0330","16.9670","12.5600","04/01/2022"
517,Maxval-u Supermart - Flagstaff,"58",Food,"5851","6004","1.0000","4.3578","2.9250","1.4328","32.8700","03/01/2022"
532,Maxval-u Supermart - Tavua,"58",Food,"5853",Coconut Cream,"1.0000","2.0642","1.6630","0.4012","19.4300","02/01/2022"
530,Maxval-u Nadi Lodhia,"58",Food,"5823",Spread,"35.0000","130.6884","88.0990","42.5894","32.5800","04/01/2022"
581,Maxval-u Supermart - Valelevu,"31",Gift & Occasion,"3104",Gift Items,"1.0000","10.9633","3.5510","7.4123","67.6100","02/01/2022"
561,Maxval-u Supermart - Naulu,"58",Food,"5853",Coconut Cream,"2.0000","7.7982","4.2920","3.5062","44.9600","05/01/2022"
581,Maxval-u Supermart - Valelevu,"58",Food,"5822",Cheese,"2.0000","14.5872","11.8040","2.7832","19.0700","02/01/2022"
551,MH  Superfresh,"71",Secret Recipe,"7118",Trade Expense,"8.0000","4.0367","2.6980","1.3387","33.1600","02/01/2022"
551,MH  Superfresh,"60",Beverages,"6004",Beverage - Cold,"1684.0000","3984.7992","3659.9180","324.8812","8.1500","01/01/2022"
545,Maxval-u Supermart - Labasa Town,"60",Beverages,"6004",Beverage - Cold,"680.0000","1460.2751","1430.3480","29.9271","2.0400","01/01/2022"
531,Maxval-u Supermart - Ba,"60",Beverages,"6001",Beverage Hot - Tea,"149.0000","230.5138","207.5580","22.9558","9.9500","01/01/2022"
513,Maxval-u Nausori,"60",Beverages,"6004",Beverage - Cold,"1926.0000","4231.4860","4129.3690","102.1170","2.4100","01/01/2022"
523,Maxval-u Supermart - Sigatoka,"29",School & Office,"2906",Colouring & Art Materials,"1.0000","4.6789","3.7600","0.9189","19.6300","01/01/2022"
512,Maxval-u Supermart - City Homemaker,"64",Meat,"6409",Seafood,"1.0000","14.6330","12.3650","2.2680","15.4900","04/01/2022"
545,Maxval-u Supermart - Labasa Town,"60",Beverages,"6004",Beverage - Cold,"142.0000","320.2752","307.7650","12.5102","3.9000","02/01/2022"
581,Maxval-u Supermart - Valelevu,"58",Food,"5822",Cheese,"2.0000","14.5872","11.8040","2.7832","19.0700","06/01/2022"
545,Maxval-u Supermart - Labasa Town,"58",Food,"5823",Spread,"20.0000","81.5139","57.0040","24.5099","30.0600","05/01/2022"
545,Maxval-u Supermart - Labasa Town,"60",Beverages,"6001",Beverage Hot - Tea,"100.0000","174.3120","156.0580","18.2540","10.4700","05/01/2022"
531,Maxval-u Supermart - Ba,"58",Food,"5822",Cheese,"4.0000","29.1743","23.9160","5.2583","18.0200","06/01/2022"
564,Maxval-u Supermart - Lami,"60",Beverages,"6004",Beverage - Cold,"769.0000","878.2014","789.5520","88.6494","10.0900","02/01/2022"
578,MH Levuka,"60",Beverages,"6004",Beverage - Cold,"183.0000","317.9357","249.3590","68.5767","21.5600","07/01/2022"
521,Maxval-u Supermart - Hypermarket,"58",Food,"5801",Speciality Food,"1.0000","16.4679","12.6500","3.8179","23.1800","07/01/2022"
521,Maxval-u Supermart - Hypermarket,"58",Food,"5803",Canned Fruits,"3.0000","7.2018","4.7520","2.4498","34.0100","06/01/2022"
517,Maxval-u Supermart - Flagstaff,"60",Beverages,"6001",Beverage Hot - Tea,"33.0000","61.6146","53.6740","7.9406","12.8800","01/01/2022"
531,Maxval-u Supermart - Ba,"58",Food,"5823",Spread,"25.0000","81.3765","54.4830","26.8935","33.0400","04/01/2022"
527,Maxval-u Supermart - Navua,"58",Food,"5838",Snacks And Savouries,"410.0000","618.4037","446.3220","172.0817","27.8200","05/01/2022"
513,Maxval-u Nausori,"58",Food,"5801",Speciality Food,"4.0000","4.5413","2.4580","2.0833","45.8700","02/01/2022"
527,Maxval-u Supermart - Navua,"58",Food,"5803",Canned Fruits,"21.0000","49.8623","31.0440","18.8183","37.7400","02/01/2022"
523,Maxval-u Supermart - Sigatoka,"58",Food,"5823",Spread,"23.0000","71.3765","45.2400","26.1365","36.6100","04/01/2022"
524,Maxval-u Supermart - Namaka,"58",Food,"5838",Snacks And Savouries,"223.0000","314.3123","219.8250","94.4873","30.0600","05/01/2022"
551,MH  Superfresh,"71",Secret Recipe,"7110",Ketchup,"1.0000","0.2752","0.1840","0.0912","33.1300","01/01/2022"
537,Maxval-u Supermart - Rakiraki,"58",Food,"5853",Coconut Cream,"1.0000","3.8991","2.1810","1.7181","44.0600","07/01/2022"
530,Maxval-u Nadi Lodhia,"58",Food,"5823",Spread,"48.0000","152.6149","101.4530","51.1619","33.5200","01/01/2022"
513,Maxval-u Nausori,"58",Food,"5801",Speciality Food,"2.0000","2.7064","1.4860","1.2204","45.0900","07/01/2022"
531,Maxval-u Supermart - Ba,"29",School & Office,"2906",Colouring & Art Materials,"2.0000","2.0183","1.4500","0.5683","28.1500","07/01/2022"
517,Maxval-u Supermart - Flagstaff,"58",Food,"5838",Snacks And Savouries,"212.0000","260.9360","180.6880","80.2480","30.7500","06/01/2022"
581,Maxval-u Supermart - Valelevu,"60",Beverages,"6004",Beverage - Cold,"967.0000","1400.9729","1202.1460","198.8269","14.1900","07/01/2022"
514,MHCC Level 1 Supermarket,"58",Food,"5853",Coconut Cream,"17.0000","39.5872","31.6910","7.8962","19.9400","01/01/2022"
531,Maxval-u Supermart - Ba,"58",Food,"5803",Canned Fruits,"25.0000","50.4403","33.4110","17.0293","33.7600","04/01/2022"
578,MH Levuka,"60",Beverages,"6004",Beverage - Cold,"215.0000","375.0916","295.3230","79.7686","21.2600","06/01/2022"
551,MH  Superfresh,"58",Food,"5823",Spread,"54.0000","204.9542","139.8280","65.1262","31.7700","01/01/2022"
543,Maxval-u Supermart - Somosomo,"61",Supermarket (Non-Food),"6104",Disposable Products,"5.0000","14.4036","10.0870","4.3166","29.9600","05/01/2022"
531,Maxval-u Supermart - Ba,"60",Beverages,"6004",Beverage - Cold,"1311.0000","3206.2294","3204.4320","1.7974","0.0500","01/01/2022"
527,Maxval-u Supermart - Navua,"58",Food,"5803",Canned Fruits,"16.0000","36.8808","25.0760","11.8048","32.0000","07/01/2022"
521,Maxval-u Supermart - Hypermarket,"64",Meat,"6409",Seafood,"1.6200","21.5505","18.2100","3.3405","15.5000","01/01/2022"
542,Maxval-u Supermart - Premium Savusavu,"61",Supermarket (Non-Food),"6104",Disposable Products,"3.0000","8.5780","7.4320","1.1460","13.3500","02/01/2022"
578,MH Levuka,"60",Beverages,"6004",Beverage - Cold,"210.0000","404.1285","334.6450","69.4835","17.1900","05/01/2022"
530,Maxval-u Nadi Lodhia,"58",Food,"5803",Canned Fruits,"13.0000","22.7981","15.1690","7.6291","33.4600","02/01/2022"
545,Maxval-u Supermart - Labasa Town,"58",Food,"5803",Canned Fruits,"4.0000","10.1834","6.8070","3.3764","33.1500","07/01/2022"
551,MH  Superfresh,"58",Food,"5813",Olives/ Gherkins,"2.0000","7.7523","5.8770","1.8753","24.1900","01/01/2022"
564,Maxval-u Supermart - Lami,"61",Supermarket (Non-Food),"6103",Dishwashing,"50.0000","103.0735","80.0440","23.0295","22.3400","05/01/2022"
542,Maxval-u Supermart - Premium Savusavu,"58",Food,"5831",Spices,"40.0000","111.8806","67.2920","44.5886","39.8500","01/01/2022"
517,Maxval-u Supermart - Flagstaff,"74",Bread Lovers,"7401",Breads,"65.0000","68.5045","47.6110","20.8935","30.4900","04/01/2022"
527,Maxval-u Supermart - Navua,"61",Supermarket (Non-Food),"6103",Dishwashing,"103.0000","241.9082","181.4910","60.4172","24.9700","05/01/2022"
512,Maxval-u Supermart - City Homemaker,"25",Homeware,"2503",Storage,"24.0000","164.5870","91.8770","72.7100","44.1700","07/01/2022"
513,Maxval-u Nausori,"25",Homeware,"2503",Storage,"2.0000","42.1100","30.6480","11.4620","27.2100","02/01/2022"
521,Maxval-u Supermart - Hypermarket,"74",Bread Lovers,"7402",Cakes,"5.0000","22.8165","15.8570","6.9595","30.5000","04/01/2022"
531,Maxval-u Supermart - Ba,"74",Bread Lovers,"7401",Breads,"2.0000","1.8349","1.2750","0.5599","30.5100","04/01/2022"
521,Maxval-u Supermart - Hypermarket,"61",Supermarket (Non-Food),"6103",Dishwashing,"169.0000","359.3669","273.8680","85.4989","23.7900","01/01/2022"
561,Maxval-u Supermart - Naulu,"58",Food,"5831",Spices,"75.0000","193.1654","122.2230","70.9424","36.7200","01/01/2022"
581,Maxval-u Supermart - Valelevu,"29",School & Office,"2909",Recordable Media,"2.0000","3.2110","2.2940","0.9170","28.5500","07/01/2022"
513,Maxval-u Nausori,"64",Meat,"6403",Beef,"32.1350","44.2294","37.3740","6.8554","15.4900","07/01/2022"
551,MH  Superfresh,"74",Bread Lovers,"7403",Pastries,"170.0000","243.6605","169.3440","74.3165","30.5000","06/01/2022"
514,MHCC Level 1 Supermarket,"71",Secret Recipe,"7112",Menu,"22.0000","154.4037","103.1890","51.2147","33.1600","06/01/2022"
545,Maxval-u Supermart - Labasa Town,"64",Meat,"6403",Beef,"4.6540","6.4037","5.4110","0.9927","15.5000","06/01/2022"
543,Maxval-u Supermart - Somosomo,"58",Food,"5841",Infant Food,"1.0000","4.4495","3.6600","0.7895","17.7400","07/01/2022"
513,Maxval-u Nausori,"67",Vegetable,"6720",Local Vegetables,"15.8550","66.6148","47.8190","18.7958","28.2100","07/01/2022"
581,Maxval-u Supermart - Valelevu,"67",Vegetable,"6720",Local Vegetables,"39.6950","68.5503","46.2344","22.3159","32.5500","06/01/2022"
527,Maxval-u Supermart - Navua,"58",Food,"5802",Breakfast,"66.0000","302.8351","231.5650","71.2701","23.5300","04/01/2022"
523,Maxval-u Supermart - Sigatoka,"61",Supermarket (Non-Food),"6103",Dishwashing,"108.0000","212.0184","164.9210","47.0974","22.2100","01/01/2022"
517,Maxval-u Supermart - Flagstaff,"58",Food,"5831",Spices,"60.0000","168.3948","109.3700","59.0248","35.0500","06/01/2022"
530,Maxval-u Nadi Lodhia,"58",Food,"5802",Breakfast,"19.0000","111.1009","90.6310","20.4699","18.4200","03/01/2022"
531,Maxval-u Supermart - Ba,"25",Homeware,"2503",Storage,"2.0000","12.7523","4.3080","8.4443","66.2100","06/01/2022"
564,Maxval-u Supermart - Lami,"58",Food,"5841",Infant Food,"11.0000","34.6330","29.7480","4.8850","14.1000","07/01/2022"
537,Maxval-u Supermart - Rakiraki,"58",Food,"5841",Infant Food,"12.0000","38.5322","33.2160","5.3162","13.7900","06/01/2022"
512,Maxval-u Supermart - City Homemaker,"61",Supermarket (Non-Food),"6103",Dishwashing,"209.0000","366.6056","267.0490","99.5566","27.1500","05/01/2022"
578,MH Levuka,"58",Food,"5831",Spices,"4.0000","15.9174","8.8780","7.0394","44.2200","06/01/2022"
532,Maxval-u Supermart - Tavua,"58",Food,"5841",Infant Food,"9.0000","29.9542","25.8040","4.1502","13.8500","06/01/2022"
531,Maxval-u Supermart - Ba,"58",Food,"5831",Spices,"51.0000","127.1559","81.2450","45.9109","36.1000","06/01/2022"
513,Maxval-u Nausori,"67",Vegetable,"6720",Local Vegetables,"0.9550","1.3119","2.3875",-1.0756,-81.9800,"06/01/2022"
513,Maxval-u Nausori,"58",Food,"5856",Coconut Milk,"1.0000","2.7064","1.8590","0.8474","31.3100","01/01/2022"
564,Maxval-u Supermart - Lami,"58",Food,"5856",Coconut Milk,"1.0000","2.7064","1.8420","0.8644","31.9300","02/01/2022"
521,Maxval-u Supermart - Hypermarket,"58",Food,"5831",Spices,"91.0000","202.5691","126.2880","76.2811","37.6500","01/01/2022"
564,Maxval-u Supermart - Lami,"58",Food,"5802",Breakfast,"42.0000","225.9541","173.8730","52.0811","23.0400","04/01/2022"
532,Maxval-u Supermart - Tavua,"58",Food,"5841",Infant Food,"5.0000","15.0000","12.9480","2.0520","13.6800","07/01/2022"
531,Maxval-u Supermart - Ba,"58",Food,"5831",Spices,"72.0000","162.5235","99.5370","62.9865","38.7500","07/01/2022"
561,Maxval-u Supermart - Naulu,"58",Food,"5841",Infant Food,"11.0000","46.9266","40.2600","6.6666","14.2000","07/01/2022"
564,Maxval-u Supermart - Lami,"67",Vegetable,"6720",Local Vegetables,"3.1140","4.4954","4.0468","0.4486","9.9700","02/01/2022"
527,Maxval-u Supermart - Navua,"25",Homeware,"2503",Storage,"5.0000","32.0642","18.8380","13.2262","41.2400","03/01/2022"
551,MH  Superfresh,"71",Secret Recipe,"7111",Milk Shake,"1.0000","1.1009","0.7360","0.3649","33.1400","01/01/2022"
530,Maxval-u Nadi Lodhia,"58",Food,"5802",Breakfast,"39.0000","178.4863","136.5950","41.8913","23.4700","04/01/2022"
551,MH  Superfresh,"58",Food,"5841",Infant Food,"15.0000","58.2569","47.9390","10.3179","17.7100","05/01/2022"
537,Maxval-u Supermart - Rakiraki,"64",Meat,"6403",Beef,"11.5900","15.9541","13.4810","2.4731","15.5000","05/01/2022"
527,Maxval-u Supermart - Navua,"64",Meat,"6403",Beef,"27.8960","38.3853","32.4360","5.9493","15.4900","01/01/2022"
521,Maxval-u Supermart - Hypermarket,"25",Homeware,"2503",Storage,"5.0000","27.2935","16.9720","10.3215","37.8100","01/01/2022"
513,Maxval-u Nausori,"74",Bread Lovers,"7402",Cakes,"6.0000","30.0000","20.8500","9.1500","30.5000","01/01/2022"
530,Maxval-u Nadi Lodhia,"58",Food,"5802",Breakfast,"23.0000","88.6697","65.0580","23.6117","26.6200","05/01/2022"
521,Maxval-u Supermart - Hypermarket,"74",Bread Lovers,"7402",Cakes,"11.0000","50.3578","34.9990","15.3588","30.4900","01/01/2022"
514,MHCC Level 1 Supermarket,"58",Food,"5831",Spices,"26.0000","55.8716","32.3370","23.5346","42.1200","05/01/2022"
581,Maxval-u Supermart - Valelevu,"67",Vegetable,"6720",Local Vegetables,"2.9700","4.4312","2.6879","1.7433","39.3400","03/01/2022"
545,Maxval-u Supermart - Labasa Town,"58",Food,"5831",Spices,"37.0000","102.8440","64.0140","38.8300","37.7500","07/01/2022"
